epoch,train_loss,val_loss,train_acc,val_acc
0,0.7477322217941285,0.6862112879753113,0.53185,0.55078125
1,0.6922009967803955,0.6787288188934326,0.552775,0.5703125
2,0.6810658619880676,0.6784462034702301,0.569775,0.57421875
3,0.6765536752700806,0.6730596572160721,0.577025,0.6015625
4,0.6746240882873535,0.679795429110527,0.579725,0.57421875
5,0.6738948762893677,0.6875256448984146,0.5808,0.53515625
6,0.6726649585723877,0.6844650059938431,0.582225,0.56640625
7,0.6720955785751342,0.6673508435487747,0.5843,0.6171875
8,0.669459812450409,0.6650615036487579,0.58965,0.58984375
9,0.6677089987754822,0.666457399725914,0.591275,0.58984375
10,0.6653288273811341,0.6905320435762405,0.5962,0.6015625
11,0.6654458066940308,0.6593971699476242,0.5948,0.60546875
12,0.6648755946159363,0.6684573441743851,0.596775,0.59765625
13,0.6644249918937684,0.6671008169651031,0.5986,0.6015625
14,0.6617543230056763,0.6663452982902527,0.60415,0.625
15,0.6614039780616761,0.6560478061437607,0.604925,0.62109375
16,0.6596330150604248,0.6571048200130463,0.6069,0.62109375
17,0.6596658884048462,0.6818423122167587,0.60655,0.546875
18,0.6576330599784851,0.6797072738409042,0.60825,0.59375
19,0.6566546074867249,0.6704697459936142,0.61115,0.6015625
20,0.6554644681930542,0.6499260663986206,0.612875,0.6171875
21,0.6553515453338623,0.6520026624202728,0.614,0.62109375
22,0.6513166638374328,0.6523692160844803,0.618,0.64453125
23,0.650801753616333,0.6381350308656693,0.616325,0.62109375
24,0.6483714874267578,0.6430032104253769,0.6225,0.6328125
25,0.6450020056724548,0.6579357236623764,0.625575,0.62890625
26,0.6425598388671875,0.6485065072774887,0.63275,0.6640625
27,0.6408546229362487,0.6303381770849228,0.63375,0.66796875
28,0.6391302313804627,0.6458720415830612,0.634025,0.6484375
29,0.6373880397796631,0.6396493315696716,0.63465,0.65234375
30,0.6378575939178467,0.6601545065641403,0.635725,0.60546875
31,0.6357690092086792,0.6427758634090424,0.6412,0.63671875
32,0.6354411140441895,0.6418315172195435,0.63925,0.640625
33,0.6338546890258789,0.6577591896057129,0.6408,0.6328125
34,0.6310925367355347,0.6393578797578812,0.64445,0.64453125
35,0.6286832640647888,0.648824617266655,0.64625,0.6171875
36,0.629784944820404,0.64863021671772,0.6446,0.6328125
37,0.6283912621498108,0.6399294883012772,0.651325,0.63671875
38,0.6275515027999878,0.6389805972576141,0.648825,0.671875
39,0.6271678366661072,0.6514561027288437,0.648925,0.65234375
40,0.6264333696365356,0.6264932304620743,0.650425,0.671875
41,0.6256119115829468,0.6491488665342331,0.649475,0.640625
42,0.6205594128608704,0.6295691132545471,0.653825,0.63671875
43,0.6214314750671387,0.6334535479545593,0.6557,0.65234375
44,0.6197140528678894,0.6285364329814911,0.65985,0.65625
45,0.6200522568702698,0.6472841948270798,0.6548,0.6328125
46,0.6174179601669312,0.6274821311235428,0.658975,0.65234375
47,0.61672937707901,0.636128157377243,0.66065,0.6484375
48,0.6148461450576782,0.6415683478116989,0.66205,0.6328125
49,0.6138034607887268,0.6408325582742691,0.664075,0.640625
50,0.614891995716095,0.6420184373855591,0.66355,0.65625
51,0.6134465452194214,0.6079527139663696,0.6639,0.6640625
52,0.6118949810028076,0.6324631869792938,0.664825,0.6328125
53,0.6103869602203369,0.6269964426755905,0.668625,0.6484375
54,0.610994157409668,0.6264237612485886,0.667625,0.625
55,0.6079405982017517,0.6437194496393204,0.66825,0.62109375
56,0.6071540309906006,0.6284472197294235,0.669575,0.66015625
57,0.6034156379699707,0.6334065198898315,0.67375,0.640625
58,0.6046303238868713,0.6332577764987946,0.6728,0.63671875
59,0.6051700686454773,0.6382049322128296,0.6734,0.6796875
60,0.6018620100021362,0.6337896287441254,0.676075,0.6328125
61,0.6016957203865051,0.631025955080986,0.6756,0.66015625
62,0.600143650150299,0.6142805069684982,0.674925,0.65625
63,0.5991220646858215,0.606048047542572,0.679625,0.70703125
64,0.5965634469985962,0.5924391746520996,0.682225,0.66015625
65,0.5954268634796143,0.6218012422323227,0.68135,0.63671875
66,0.5942416942596436,0.5951014161109924,0.68255,0.703125
67,0.5896290678024292,0.584597110748291,0.68665,0.69140625
68,0.5924801948547364,0.5901776552200317,0.686275,0.703125
69,0.5881430034637452,0.5879907459020615,0.6873,0.69921875
70,0.5876879517555237,0.6087201535701752,0.691425,0.671875
71,0.5850554052352905,0.591067299246788,0.6913,0.6875
72,0.5859396114349366,0.5890493243932724,0.69065,0.67578125
73,0.5830358845710755,0.604149803519249,0.693625,0.6640625
74,0.5842712310791016,0.5827438831329346,0.693,0.6796875
75,0.5790326047420502,0.5766594260931015,0.697825,0.69921875
76,0.5774060347557067,0.6038413494825363,0.696175,0.67578125
77,0.5775658938407898,0.5683658272027969,0.699425,0.703125
78,0.5771125370025635,0.5742116421461105,0.697675,0.70703125
79,0.5725007480621338,0.5682646781206131,0.7018,0.72265625
80,0.571637853050232,0.5942521393299103,0.7022,0.69140625
81,0.5734915892601014,0.5938200056552887,0.703625,0.6953125
82,0.5688162347793579,0.5792338252067566,0.70805,0.69140625
83,0.5689884415626526,0.58522729575634,0.7062,0.7109375
84,0.5677168328285217,0.5665067881345749,0.7046,0.71875
85,0.5629278453826905,0.560369685292244,0.70935,0.67578125
86,0.564473251247406,0.584484875202179,0.709775,0.7109375
87,0.5607223331451416,0.5855869501829147,0.712275,0.69921875
88,0.5595310460090637,0.5790643244981766,0.7127,0.69921875
89,0.5596892982482911,0.6025047153234482,0.7139,0.6796875
90,0.5602623067855835,0.5816782712936401,0.712475,0.72265625
91,0.5596047221183776,0.5982010662555695,0.714975,0.69140625
92,0.5546508965492248,0.6051826030015945,0.7179,0.66796875
93,0.5553898129463196,0.6035886406898499,0.717425,0.65234375
94,0.5509288772583008,0.6173692494630814,0.7216,0.65625
95,0.5541068291664124,0.6323997229337692,0.721225,0.671875
96,0.552004937171936,0.6012880653142929,0.719175,0.66796875
97,0.5492220440864563,0.579362690448761,0.72255,0.69921875
98,0.5488907886505127,0.5667147636413574,0.721525,0.72265625
99,0.547611150932312,0.5538642108440399,0.72395,0.7265625
100,0.5519200011253357,0.5896057784557343,0.718725,0.67578125
101,0.5456860663414002,0.5993140190839767,0.72405,0.71484375
102,0.5466141731262207,0.5883285999298096,0.724425,0.671875
103,0.5409141393661498,0.5899881273508072,0.73,0.66796875
104,0.5433248634338379,0.622497484087944,0.7251,0.67578125
105,0.540991108417511,0.5745096802711487,0.72755,0.6796875
106,0.5417950945854187,0.5611885786056519,0.72665,0.71484375
107,0.5404549597740174,0.5725676417350769,0.727,0.70703125
108,0.540256562423706,0.5853386074304581,0.7272,0.6640625
109,0.5367871262550354,0.5798119455575943,0.73065,0.69921875
110,0.5387078646659851,0.5630116313695908,0.729075,0.69140625
111,0.5356010795593261,0.5803367495536804,0.7301,0.6953125
112,0.5361164761543273,0.5898604989051819,0.73025,0.6953125
113,0.5333107523918151,0.5725831985473633,0.733275,0.6953125
114,0.5321343935012818,0.5629309713840485,0.732975,0.703125
115,0.5328429537773133,0.5667473375797272,0.733525,0.70703125
116,0.5294653635025024,0.6011015176773071,0.7364,0.63671875
117,0.5289920206069947,0.5674933344125748,0.73515,0.71875
118,0.5262472914218903,0.598058819770813,0.739925,0.67578125
119,0.5244963754653931,0.5736604034900665,0.7401,0.68359375
120,0.5244130173683167,0.6147240847349167,0.74185,0.68359375
121,0.5215937819957733,0.590455174446106,0.74185,0.69921875
122,0.5196770710468293,0.5970315039157867,0.743075,0.68359375
123,0.5218665555000305,0.579990804195404,0.74215,0.6875
124,0.521556549835205,0.5612630993127823,0.741625,0.7109375
125,0.5207468048095704,0.5687174648046494,0.744625,0.6875
126,0.5200097036361694,0.5651499032974243,0.742575,0.69140625
127,0.5173147927284241,0.5664795488119125,0.743375,0.6875
128,0.5170998134613037,0.5587630420923233,0.74715,0.7421875
129,0.5177011096000671,0.5788346081972122,0.746425,0.70703125
130,0.5156197565078735,0.5514448881149292,0.7466,0.71484375
131,0.5149370971679688,0.5858656615018845,0.7459,0.6875
132,0.5133237767219544,0.5863188952207565,0.749925,0.6953125
133,0.5100001818656922,0.5504704266786575,0.7505,0.72265625
134,0.5128214997291565,0.5638735741376877,0.7472,0.7109375
135,0.5082859983444213,0.5795757472515106,0.7491,0.69140625
136,0.5086949161529541,0.5432083904743195,0.75215,0.70703125
137,0.5047483554840088,0.5700523406267166,0.75375,0.7109375
138,0.5080356029510498,0.5681383162736893,0.75445,0.69140625
139,0.5042818921089173,0.6262029558420181,0.75425,0.6875
140,0.5060074486732483,0.6007125824689865,0.75315,0.68359375
141,0.5026638460159302,0.5628416836261749,0.754625,0.7109375
142,0.5036563737869263,0.5613473653793335,0.756675,0.71484375
143,0.5084970750808716,0.578558936715126,0.7516,0.703125
144,0.5002084413528443,0.5744963586330414,0.755775,0.71484375
145,0.5022170840263367,0.543241336941719,0.754575,0.70703125
146,0.5023073238372803,0.5622300952672958,0.756575,0.68359375
147,0.500101985168457,0.5624891072511673,0.756825,0.71484375
148,0.4993115047454834,0.5624173283576965,0.757625,0.71484375
149,0.5000627537727356,0.5717157870531082,0.7582,0.69140625
150,0.49986971049308776,0.5478805601596832,0.759525,0.7109375
151,0.49679317178726196,0.5461325421929359,0.76065,0.6953125
152,0.49190536222457887,0.5612775385379791,0.76255,0.703125
153,0.49548932275772095,0.5894381403923035,0.7596,0.6953125
154,0.49435684452056883,0.5703837871551514,0.760625,0.71484375
155,0.4915816136360168,0.5685126632452011,0.761475,0.69921875
156,0.49130099372863767,0.5590501725673676,0.7635,0.7265625
157,0.49141352643966674,0.5543617457151413,0.762375,0.7109375
158,0.4910618124961853,0.5566261559724808,0.763425,0.6953125
159,0.4928173975944519,0.5481095463037491,0.7637,0.7265625
160,0.48890749192237853,0.5449611246585846,0.7653,0.71484375
161,0.48866184740066526,0.5613960921764374,0.762525,0.69921875
162,0.48767464799880983,0.5418351292610168,0.7687,0.734375
163,0.4886856474399567,0.5223922580480576,0.767225,0.7578125
164,0.48335710411071775,0.5424480736255646,0.76975,0.7265625
165,0.4886101243495941,0.5520485937595367,0.76305,0.71875
166,0.4835743070602417,0.560621902346611,0.769175,0.72265625
167,0.4799194179534912,0.5736172795295715,0.771125,0.70703125
168,0.47941015701293943,0.546254962682724,0.771875,0.71484375
169,0.48015592184066774,0.5573836863040924,0.773225,0.73046875
170,0.4784897162437439,0.5607751309871674,0.773375,0.69921875
171,0.48263070483207704,0.5826960504055023,0.768525,0.6875
172,0.47805518980026246,0.5513917058706284,0.772125,0.72265625
173,0.4810249511241913,0.537907749414444,0.77155,0.71484375
174,0.4789857625007629,0.5660915672779083,0.771425,0.70703125
175,0.4753850060462952,0.5459640473127365,0.774625,0.6953125
176,0.4732985179424286,0.5589349716901779,0.776125,0.71875
177,0.4750903583526611,0.5487425029277802,0.772725,0.70703125
178,0.47429113092422487,0.5544105172157288,0.7745,0.6953125
179,0.47361301794052124,0.5560252591967583,0.77625,0.703125
180,0.47185058526992796,0.5807520747184753,0.7755,0.6953125
181,0.4707682246208191,0.5502675473690033,0.7758,0.73828125
182,0.4709830711364746,0.5297021418809891,0.7781,0.73828125
183,0.472746151638031,0.5495738238096237,0.7765,0.72265625
184,0.4711929057121277,0.5618963539600372,0.777275,0.6875
185,0.4722850200653076,0.5689547806978226,0.778575,0.72265625
186,0.4696394480705261,0.5488338023424149,0.777525,0.71875
187,0.46890093579292297,0.5531315058469772,0.7792,0.7109375
188,0.46636555013656616,0.5830807685852051,0.7812,0.69140625
189,0.46664001545906064,0.5746335685253143,0.781275,0.71484375
190,0.4657774534225464,0.5683276653289795,0.779225,0.6953125
191,0.46571676082611085,0.5639840364456177,0.780725,0.703125
192,0.46469895458221433,0.5551422834396362,0.78195,0.71875
193,0.4653652461051941,0.5658112913370132,0.781275,0.7109375
194,0.459852031993866,0.5540491044521332,0.783775,0.71875
195,0.461753067779541,0.5352835655212402,0.78275,0.73046875
196,0.45805546112060547,0.5557639598846436,0.7872,0.7109375
197,0.4577671709060669,0.5596365183591843,0.784675,0.71875
198,0.46071716256141665,0.5755630284547806,0.784675,0.71875
199,0.46204635553359985,0.5809251666069031,0.782325,0.70703125
200,0.4577054881095886,0.5346346944570541,0.78565,0.734375
201,0.4622891080379486,0.5312745571136475,0.78305,0.73828125
202,0.4548361138820648,0.55294069647789,0.788,0.71875
203,0.45374367294311524,0.5729465633630753,0.789525,0.71484375
204,0.45473192205429075,0.5570783168077469,0.7874,0.71484375
205,0.4542530180454254,0.5668931901454926,0.7875,0.70703125
206,0.4526501873970032,0.5498599112033844,0.790075,0.7265625
207,0.4585625901222229,0.5913164019584656,0.7843,0.6875
208,0.45141991720199587,0.5836035162210464,0.78975,0.6796875
209,0.45025581912994384,0.5510808676481247,0.790725,0.71484375
210,0.4550059694290161,0.5543064475059509,0.78665,0.72265625
211,0.448818096780777,0.580072209239006,0.7903,0.6953125
212,0.4522082051753998,0.5291480645537376,0.78835,0.7265625
213,0.4481628070831299,0.5554069727659225,0.7918,0.703125
214,0.4548460781097412,0.547126829624176,0.787125,0.69921875
215,0.4471494570732117,0.5585600137710571,0.793725,0.71484375
216,0.4477178200721741,0.5573614537715912,0.791125,0.7109375
217,0.44776133351325986,0.5380207300186157,0.79245,0.734375
218,0.4503289448738098,0.5472249239683151,0.789725,0.72265625
219,0.44477785139083864,0.5768950432538986,0.792525,0.71484375
220,0.4461557065963745,0.5634429007768631,0.793025,0.71875
221,0.4459180464267731,0.5105976313352585,0.79275,0.73828125
222,0.44619354333877564,0.5079930573701859,0.7926,0.74609375
223,0.43958367509841917,0.5944258868694305,0.798275,0.6796875
224,0.4405596487045288,0.5634423792362213,0.7965,0.69140625
225,0.4396726249694824,0.5468767359852791,0.797125,0.7421875
226,0.43715313816070556,0.5524726212024689,0.798675,0.7109375
227,0.44430230770111084,0.5372497737407684,0.793375,0.70703125
228,0.43801901278495786,0.5694287419319153,0.796825,0.70703125
229,0.43580469460487364,0.5507862940430641,0.798775,0.69921875
230,0.4357883635520935,0.5537845641374588,0.797575,0.73046875
231,0.43960945658683775,0.5647921413183212,0.7975,0.69921875
232,0.44076039323806765,0.5622027069330215,0.796075,0.671875
233,0.4378239682674408,0.546117439866066,0.799775,0.7265625
234,0.4371062925338745,0.5432871729135513,0.798025,0.72265625
235,0.43784781250953675,0.5648806393146515,0.799675,0.671875
236,0.43712440242767336,0.539343535900116,0.7963,0.7109375
237,0.4368105586051941,0.5513521432876587,0.798,0.73046875
